step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
520,DEBIT,123346,C266211829,474081,214275,C808897689,516456,19283,0,1
335,CASH_OUT,217464,C303901283,199824,374148,C659689063,431172,611477,1,0
12,PAYMENT,91329,C418587604,198017,129851,M337342839,626692,215547,0,0
276,PAYMENT,168833,C333754555,23341,129394,M544056890,187232,428106,0,0
172,CASH_OUT,288883,C162795957,77442,62157,C422660441,312802,60021,0,0
488,DEBIT,245029,C721890096,179949,238680,C395444277,493085,219643,0,0
42,CASH_OUT,88522,C889991777,181303,70382,C165452764,512193,572703,0,0
264,CASH_OUT,184481,C682177668,432986,31912,C697771523,328396,316859,1,0
356,CASH_OUT,297538,C165452690,303564,110507,C735297732,1082,138470,1,0
477,CASH_OUT,226917,C903132646,353388,74489,C889427990,451090,599255,1,0
59,CASH_OUT,86036,C436730606,261550,21446,C288047830,302069,313260,0,0
500,TRANSFER,19882,C161380746,373045,399273,C772155012,449303,497821,0,0
328,CASH_OUT,89144,C153839920,69409,196322,C828802398,395991,213273,0,0
92,DEBIT,172602,C727255918,304516,466382,C558703133,594140,433671,0,0
17,CASH_OUT,273465,C611947770,330328,373083,C696840109,673832,498577,1,0
47,CASH_OUT,170305,C639931481,396474,309150,C632168774,539180,156308,1,0
453,DEBIT,258935,C670292350,434107,414472,C150341410,594608,87846,0,1
662,TRANSFER,299588,C269042105,203990,319767,C469812603,486160,167806,1,0
663,CASH_OUT,241171,C161073976,84667,51369,C790755362,715079,482333,0,0
438,CASH_OUT,221568,C645276696,50255,370127,C820848547,477799,173074,0,0
173,CASH_OUT,258178,C186019028,109935,399871,C509261668,401099,287207,1,0
9,DEBIT,187135,C299528037,151756,299967,C943751263,519897,218023,0,0
664,TRANSFER,84618,C173574218,298113,108199,C663137920,444093,362301,0,0
301,PAYMENT,132118,C738914080,332246,433220,M442238518,458034,287871,0,0
55,PAYMENT,201339,C172972420,75542,272459,M847655456,206873,680213,0,0
663,TRANSFER,198308,C825003955,364716,350857,C547025173,627824,138621,1,0
416,PAYMENT,299440,C352548261,111573,133021,M538364955,83984,680934,0,0
590,TRANSFER,113321,C533550699,302138,40934,C260221190,666205,80664,0,0
226,PAYMENT,23104,C228727266,63295,271609,M422002819,595350,693150,0,1
60,DEBIT,295235,C711684318,173790,56,C504221050,637871,223023,0,1
17,DEBIT,158861,C364371717,293219,326830,C297438548,443884,60285,0,0
235,DEBIT,205500,C721609600,439717,123425,C910048118,786351,269629,0,0
25,PAYMENT,143426,C738360085,405257,225692,M677596076,736091,218126,0,0
550,TRANSFER,255833,C142672287,85192,310279,C608436962,738497,738705,0,0
89,DEBIT,87232,C765055833,42464,408117,C358737619,62969,89831,0,0
233,CASH_OUT,100585,C188029013,94924,469234,C341961866,148430,334267,0,0
673,PAYMENT,288580,C550139320,308979,325370,M422913264,511315,517933,0,0
524,TRANSFER,31725,C805849060,72914,432959,C859754807,367304,516030,0,0
547,PAYMENT,79988,C726713347,31368,118065,M254996504,519757,94449,0,0
314,TRANSFER,276835,C706907788,427195,405785,C965195567,693210,317477,1,0
7,CASH_OUT,41239,C661333669,28343,433947,C597169479,760943,795265,0,0
462,CASH_OUT,75604,C439699535,250768,313612,C161873231,19589,381136,0,0
573,CASH_OUT,194817,C379995032,201587,61009,C703857319,37690,246797,1,0
645,CASH_OUT,186543,C319321646,66354,192879,C543109075,522247,682031,0,0
55,TRANSFER,286387,C819112790,155260,245702,C547221915,266651,505931,1,0
33,PAYMENT,54733,C869005091,245074,386618,M698382096,96453,167596,0,0
277,CASH_OUT,35833,C437352358,42438,192608,C669074377,414725,148317,0,0
437,TRANSFER,58039,C356287095,436522,219437,C243980993,158116,505275,0,0
660,TRANSFER,246084,C385201412,252773,252411,C517061783,518985,226406,1,0
626,CASH_OUT,14489,C524971817,431125,436156,C360767346,483663,678100,0,0
102,CASH_OUT,201628,C240529481,287336,456120,C373799489,261538,520146,1,0
526,CASH_OUT,58086,C821221887,324319,365568,C318331154,201750,596323,0,0
33,TRANSFER,61702,C793101194,232284,96382,C454617185,702609,99074,0,0
360,CASH_OUT,142326,C422119408,423913,382465,C794395127,633654,662953,0,1
636,DEBIT,87692,C590941149,345941,173717,C184901228,490339,555462,0,0
123,DEBIT,21538,C439492674,233983,449410,C582954920,239691,86491,0,0
419,DEBIT,168101,C907308348,364464,326380,C498441427,691204,780839,0,0
548,CASH_OUT,150156,C177892576,253579,223098,C199282456,331145,663777,1,0
127,PAYMENT,62799,C110002396,74804,401896,M675134276,567456,416432,0,0
335,DEBIT,102266,C592080329,430779,308710,C878016905,296784,640245,0,0
40,PAYMENT,23383,C766964667,156777,352559,M990568217,393238,259111,0,0
405,PAYMENT,21142,C704509817,45771,213408,M304528085,55904,779470,0,0
76,CASH_OUT,281297,C207354053,316759,118319,C155337035,387554,129327,1,0
265,DEBIT,154326,C178663096,470440,256216,C388258432,432509,515728,0,0
268,TRANSFER,152127,C677280546,398968,141280,C504981031,507409,790787,1,0
226,PAYMENT,112360,C328872698,320991,187973,M823349713,533104,259073,0,0
125,PAYMENT,46350,C643189555,356691,450988,M749580994,776522,87995,0,0
620,TRANSFER,283874,C384756779,412549,272672,C747382621,703829,755036,1,0
609,DEBIT,145026,C242224154,477432,319118,C142463863,67573,339403,0,0
506,TRANSFER,198863,C474745382,175885,128259,C178151583,403169,392949,1,0
151,CASH_OUT,121784,C173864104,79944,105935,C302038796,360013,538359,0,0
646,DEBIT,171716,C362298393,273306,399022,C963987020,33064,778628,0,0
119,TRANSFER,29761,C496776692,121292,221666,C917865301,134974,3625,0,0
642,DEBIT,227784,C406002884,202199,107761,C730913181,741187,107960,0,0
173,DEBIT,109856,C269379374,54437,341974,C877716824,188869,341768,0,0
96,DEBIT,236404,C570497096,483563,175793,C820964511,220421,32646,0,0
695,PAYMENT,122126,C995226828,258430,164982,M700061135,36719,505027,0,0
614,TRANSFER,194542,C683275843,450491,464911,C333019716,70047,670740,1,0
635,PAYMENT,256406,C855420240,145720,132698,M614745610,280831,639584,0,0
675,TRANSFER,286642,C424825305,36948,481894,C324292944,212584,288334,0,0
682,DEBIT,31931,C756783995,151152,147733,C457517705,695494,376330,0,0
619,CASH_OUT,33040,C966616964,344620,488241,C425545658,167198,794599,0,0
588,TRANSFER,45907,C802201721,123014,159245,C116464447,548291,692803,0,0
253,PAYMENT,151738,C667945747,348058,229820,M327426863,617830,528118,0,0
661,TRANSFER,277849,C108399996,268356,164721,C304036387,763274,135673,1,0
424,TRANSFER,35110,C817112652,477020,160966,C896152940,47419,283076,0,0
261,CASH_OUT,117044,C977358886,499369,495926,C225967304,641204,761816,0,0
646,PAYMENT,117898,C695499669,391813,447166,M901955461,360532,335415,0,0
697,PAYMENT,11649,C421455482,179428,488206,M909956465,631866,165926,0,0
120,TRANSFER,28985,C812308209,210503,278101,C614237373,226577,478739,0,0
608,PAYMENT,265802,C211225158,264053,128501,M360482447,605069,437090,0,1
49,TRANSFER,273767,C244193987,316783,464952,C846923032,310625,182639,1,0
497,PAYMENT,251104,C383968123,224309,285385,M748971205,119783,495733,0,0
117,PAYMENT,221805,C223940587,359000,160389,M855665764,595316,768278,1,0
259,PAYMENT,135999,C214929002,269357,217859,M319594317,300388,641507,0,0
594,TRANSFER,169539,C897163846,376254,100808,C525880424,636364,253189,1,0
357,PAYMENT,191691,C694019365,113815,391342,M356979659,638093,725311,0,0
485,PAYMENT,268833,C266910922,421743,285356,M692790631,677043,618657,0,0
41,DEBIT,132759,C392431670,87421,19996,C445331485,26119,642150,0,0
641,TRANSFER,263236,C402533494,137521,324045,C932701695,202945,673439,1,0
635,CASH_OUT,192818,C749431082,436421,44134,C403932500,722300,312732,1,0
689,DEBIT,102928,C326161867,93190,405041,C508732434,509966,794515,0,0
350,TRANSFER,237712,C870530217,310109,355439,C600632621,539745,266902,1,0
473,DEBIT,154699,C468164906,358278,143190,C673002461,656578,116775,0,0
617,PAYMENT,172099,C318610946,313816,121682,M796559239,695585,603311,0,0
251,PAYMENT,29893,C838194420,161941,28810,M485752015,114587,730782,0,0
293,PAYMENT,177677,C781007818,222036,29782,M431165907,265721,41716,0,0
84,PAYMENT,16094,C383450553,259642,256160,M380849661,78930,254905,0,0
652,TRANSFER,108397,C642678844,348943,398471,C486165467,237230,11002,0,0
401,TRANSFER,151711,C624557080,1095,336564,C650632566,474406,728770,0,0
154,TRANSFER,99344,C369639388,216877,89342,C633947427,546169,525598,0,0
520,TRANSFER,106270,C154544899,420919,46539,C600368062,152215,476387,0,0
265,DEBIT,246093,C199104722,195964,39023,C205879779,290658,650643,0,0
285,PAYMENT,32734,C781057736,12120,376924,M962017778,240140,605559,0,0
228,CASH_OUT,256674,C554811020,115981,40318,C875685667,64,75276,1,0
329,CASH_OUT,140662,C990505735,100588,345546,C604111500,370565,502009,0,0
682,PAYMENT,149495,C397083132,424031,126417,M917792874,257653,636572,0,0
106,TRANSFER,65026,C147337803,412106,264509,C443847870,663227,613720,0,0
213,CASH_OUT,288742,C103807155,50298,114780,C318106480,465360,689182,0,0
129,CASH_OUT,78309,C458153605,455910,499920,C498041381,110572,706791,0,0
352,PAYMENT,192280,C927982963,312336,47842,M435997460,603148,203195,0,0
432,TRANSFER,17609,C240466536,68754,202259,C544454140,497125,277106,0,0
621,CASH_OUT,18274,C784095277,122431,36491,C149086585,725903,225571,0,0
564,CASH_OUT,161315,C381272327,383609,93697,C704006325,705191,402521,1,0
640,PAYMENT,241335,C273497327,9422,466973,M337591250,705614,767283,0,0
625,TRANSFER,28856,C895890631,225825,61596,C895913682,350386,574529,0,0
364,TRANSFER,205882,C574417266,295583,99143,C256683320,461531,621234,1,1
1,DEBIT,80408,C692362342,371087,205320,C117415986,542530,606348,0,0
437,DEBIT,223177,C857704655,176540,51818,C380004069,269537,734705,0,0
59,DEBIT,197386,C559225330,48458,401135,C694113766,274348,349529,1,0
474,PAYMENT,49040,C702269164,55612,296177,M727099478,420594,123252,0,0
525,CASH_OUT,232620,C110382761,321465,220375,C721849977,524333,410141,1,0
578,TRANSFER,220077,C220123666,312094,359221,C873106931,131605,545965,1,0
560,TRANSFER,144382,C180792472,164909,54078,C548371040,609836,604433,0,0
425,DEBIT,258580,C841976666,17152,166797,C416960306,163674,561182,0,0
223,CASH_OUT,199765,C260045822,491294,237159,C263650505,498185,102420,1,0
91,PAYMENT,261539,C685823118,11345,411249,M310659326,496184,196300,0,0
673,CASH_OUT,190371,C138684919,108073,183208,C454190155,400966,91954,1,0
554,DEBIT,149825,C996139578,433396,180926,C346980616,414745,473300,0,1
280,PAYMENT,59907,C496442646,150635,29550,M507849850,142857,99152,0,0
184,TRANSFER,256257,C725464884,282488,307003,C711806831,535755,191958,1,0
8,PAYMENT,263011,C693269304,187187,412955,M994816400,417799,364523,0,0
522,PAYMENT,74794,C259014493,269992,233229,M363850592,19416,37664,0,0
198,TRANSFER,221811,C561479973,366349,422122,C636120880,600902,475428,1,0
645,TRANSFER,114259,C236843584,156810,425658,C691247918,493844,527109,0,0
104,CASH_OUT,8061,C144913399,102658,206329,C802879944,204196,764797,0,0
411,PAYMENT,144871,C430989881,353799,76515,M835348453,575257,529604,0,0
186,PAYMENT,264137,C491541578,387902,278795,M462456889,479389,124716,0,0
575,PAYMENT,90041,C954829815,364550,395556,M376302498,726262,278137,0,0
346,PAYMENT,214404,C142836793,430505,475243,M919652226,266320,75656,0,0
188,DEBIT,107891,C484194737,73391,91205,C982177625,633969,237963,0,0
596,PAYMENT,287607,C325567963,403311,220782,M624652904,284931,454318,0,0
695,CASH_OUT,127351,C832363533,203299,150943,C876914430,266891,185046,0,0
274,TRANSFER,215805,C367930513,97919,50100,C789014168,184215,701475,0,0
285,CASH_OUT,191107,C816114302,422696,455244,C894133105,75911,112858,1,0
628,PAYMENT,156178,C210373808,215862,251831,M626772995,535505,266496,0,0
194,CASH_OUT,167616,C479759538,177476,247174,C594811370,546113,383433,1,0
317,TRANSFER,3417,C937643439,135797,43372,C280639501,298009,149360,0,0
312,CASH_OUT,83960,C701170349,123662,286885,C886808192,793294,430294,0,0
261,TRANSFER,131350,C536344399,51644,220868,C953598460,599223,283197,0,0
79,PAYMENT,56034,C766430218,80857,277845,M478146284,732320,724179,0,0
334,CASH_OUT,177354,C904745462,116062,282635,C281747678,603832,492436,1,0
190,DEBIT,177863,C265950383,305495,493937,C250279322,189099,170002,0,0
185,PAYMENT,250549,C354194771,119119,498648,M873430762,551151,254295,0,0
227,PAYMENT,297751,C274484941,42299,245289,M686849648,327985,16057,0,0
141,PAYMENT,204454,C958872154,271530,5695,M624325659,677578,618618,0,0
431,CASH_OUT,270195,C970559510,481930,424326,C297619784,546938,607478,1,0
11,CASH_OUT,108355,C290108532,272579,471426,C682115008,289604,791894,0,0
353,DEBIT,9605,C542697755,79720,133461,C789137659,6589,283805,0,0
633,CASH_OUT,69543,C126614158,492495,225784,C163063063,728993,774426,0,0
624,CASH_OUT,7365,C292587044,485369,188418,C662581035,479969,13448,0,0
107,PAYMENT,189926,C890880074,192828,284329,M136317983,203570,437991,0,0
610,CASH_OUT,230037,C456681425,22551,340716,C179811669,155964,559013,0,0
516,PAYMENT,140516,C940081098,132475,254204,M978316418,620218,44220,0,0
53,CASH_OUT,4111,C542073642,21605,364404,C817490982,552810,593669,0,1
316,DEBIT,12324,C961393416,257777,479351,C152091933,529827,347694,0,0
305,TRANSFER,208826,C819307302,455040,359806,C920702588,4329,775817,1,0
538,DEBIT,133348,C889262019,495416,359235,C106854580,463179,790689,0,0
117,DEBIT,274045,C970535450,231749,55773,C542802779,263254,248749,0,0
145,CASH_OUT,192247,C366467544,39710,455209,C247630403,66330,204583,0,0
664,CASH_OUT,286004,C386480450,108541,38379,C777210736,437538,459099,1,0
323,DEBIT,76010,C270937380,241605,250168,C348499712,544893,224731,0,0
572,DEBIT,193041,C945436943,366590,304161,C172980019,138997,797118,0,0
302,PAYMENT,4081,C852991721,299549,440661,M859317542,33521,528621,0,0
572,DEBIT,250172,C216066793,12818,43039,C262166848,476467,714090,0,0
28,DEBIT,140121,C510751046,233559,311839,C109815572,151744,650906,0,0
308,CASH_OUT,146215,C141580226,435008,85015,C334848459,130672,515904,1,0
35,PAYMENT,278204,C605399561,338074,321396,M643026584,666217,344318,0,0
99,PAYMENT,192637,C338836384,463645,435460,M589636644,469284,546565,0,0
53,TRANSFER,50699,C314289692,282751,141554,C500721199,617620,430838,0,0
693,DEBIT,136058,C976803188,347747,167605,C164907817,799543,694476,0,0
217,TRANSFER,258769,C594246837,286268,226301,C763395529,776653,688526,1,0
201,PAYMENT,246832,C475442872,497891,375999,M784755860,97204,711863,0,0
477,TRANSFER,3278,C427696198,410949,267885,C815922437,477032,489733,0,1
174,TRANSFER,161305,C981044229,271731,197865,C761982621,590127,778074,1,0
366,CASH_OUT,207000,C953995721,494735,370644,C618836510,545148,453416,1,0
287,PAYMENT,239746,C344378798,345695,398810,M807901168,121649,54808,0,0
326,PAYMENT,57936,C339362341,56888,412539,M623829662,27215,506906,0,0
28,TRANSFER,29420,C125409494,401293,166685,C116891857,409909,121315,0,0
656,CASH_OUT,171641,C808705238,416920,14588,C107099962,788212,330484,1,1
294,CASH_OUT,107769,C307371533,412332,230502,C671458801,366099,409362,0,0
227,PAYMENT,261678,C527849588,188210,445320,M692322761,259383,493213,1,0
540,TRANSFER,111461,C452468587,278637,354398,C541671360,364745,773393,0,0
677,PAYMENT,39986,C399147754,494209,327568,M112724887,369432,265593,0,0
416,TRANSFER,240067,C174539964,395813,78563,C117959560,368066,508853,1,0
10,TRANSFER,201383,C930353157,98408,115313,C668457864,392613,234537,0,1
122,TRANSFER,55905,C399708182,151791,322176,C875448533,482737,504700,0,0
260,TRANSFER,121311,C477040284,208106,117734,C395000621,710692,234855,0,0
165,TRANSFER,286710,C788785773,158785,421424,C675244407,303895,322452,1,0
342,DEBIT,285348,C646970178,427479,373921,C407829477,784717,474296,0,0
120,TRANSFER,267787,C529151399,487923,378492,C118406723,526683,44158,1,0
122,CASH_OUT,196621,C829627019,197277,295625,C639250352,719918,541661,1,0
233,PAYMENT,152090,C675757257,112743,23086,M973120912,789285,64512,0,0
407,TRANSFER,84081,C455569462,349230,410356,C849320474,477044,476799,0,0
699,TRANSFER,171489,C129635852,88887,284833,C823737375,194469,191929,0,0
99,PAYMENT,242655,C223847257,428670,181601,M562324458,181644,33368,0,0
464,PAYMENT,56735,C380477683,188297,460558,M965615974,783877,34889,0,0
142,CASH_OUT,293251,C291735734,117419,301990,C292486308,26015,521291,1,0
575,DEBIT,275407,C723403479,491752,100153,C214908010,49607,676069,0,0
63,CASH_OUT,283128,C385042337,316991,28930,C203416251,1379,397348,1,1
586,CASH_OUT,161397,C141078352,313673,13769,C663054538,533963,108621,1,0
598,TRANSFER,62219,C216396351,434848,2019,C259877461,180653,509968,0,0
120,DEBIT,144687,C740563507,335087,210154,C358738317,533953,676381,0,1
316,DEBIT,263428,C566609283,142728,394962,C306085476,472650,219015,0,0
10,CASH_OUT,102513,C471178705,272922,401336,C765484610,347786,678845,0,0
344,CASH_OUT,98285,C882269302,180378,450626,C665277813,393427,766656,0,0
533,PAYMENT,177229,C944420824,424206,231329,M371031968,368808,306984,0,0
132,DEBIT,139394,C436808455,372958,4131,C975329786,8367,770873,0,0
349,TRANSFER,15996,C568574364,476562,381059,C480578233,146474,151563,0,0
335,CASH_OUT,37494,C750911797,63190,483417,C387037751,57941,666483,0,0
379,DEBIT,120692,C649136331,212498,182088,C953556386,628800,159964,0,0
49,DEBIT,141539,C224173718,266626,368178,C526164289,698508,209991,0,0
511,TRANSFER,298176,C513600440,167809,339252,C184846271,693411,98746,1,0
7,DEBIT,203279,C719106699,209699,1919,C500561082,315414,380149,0,0
217,PAYMENT,72494,C304095531,132797,267847,M535968611,558236,658651,0,0
213,CASH_OUT,136209,C373506211,48825,345215,C592845076,61600,304422,0,0
239,TRANSFER,123199,C147659674,139909,290699,C706666479,95149,463328,0,0
609,CASH_OUT,254830,C861052404,280752,127424,C361142486,529129,16167,1,0
338,PAYMENT,199619,C568213197,277311,91725,M848651792,129745,337282,0,0
104,PAYMENT,175586,C101815992,150453,94799,M342512383,482517,431508,1,0
525,PAYMENT,277821,C658260221,468123,177059,M422095317,201474,261046,0,0
508,CASH_OUT,7335,C965984448,290693,229415,C834484102,522485,786401,0,0
194,DEBIT,121748,C678158427,471769,113535,C989124880,192122,588826,0,0
297,PAYMENT,203562,C837507241,73438,229685,M186561759,564267,600310,0,0
311,TRANSFER,264495,C872482077,386265,290042,C801943382,111597,580484,1,0
68,CASH_OUT,78024,C896662826,422970,432375,C797818850,222682,742441,0,0
180,DEBIT,189427,C891388192,126270,96950,C915599098,325737,365296,0,0
78,DEBIT,156180,C820081872,307422,47020,C134020981,401914,569158,0,0
622,CASH_OUT,147132,C311564862,9967,319744,C200395400,222129,539303,0,0
27,PAYMENT,113893,C491079829,327692,67396,M535164258,341925,548196,0,0
156,DEBIT,277355,C563102056,1115,201664,C507231644,353085,540735,0,0
448,TRANSFER,205853,C175133802,9795,146367,C504982743,588141,246130,0,0
7,TRANSFER,93397,C813219781,229408,437261,C693458652,482757,496574,0,0
672,CASH_OUT,189751,C454549587,61597,311032,C611106584,726903,691018,0,0
88,PAYMENT,294198,C769108025,340321,298663,M160252954,508715,23424,0,0
662,CASH_OUT,162108,C437064353,223734,389987,C783703040,682743,641316,1,0
393,TRANSFER,200517,C812306873,425910,58480,C110147040,766751,444140,1,0
117,DEBIT,187746,C233815413,346997,362408,C854674236,408275,672947,0,0
309,TRANSFER,30473,C872830248,129380,224647,C284021712,314096,549633,0,0
113,TRANSFER,89467,C422468580,282068,309642,C188783547,405486,432911,0,0
400,DEBIT,1720,C644518647,364709,303079,C636718857,456021,6732,0,0
